車牌,狀態代碼,行車速度,車頭方向,東經,北緯,日期時間,累積里程數,路段速限,局號
1473-QH,90,0,97,120.4565,23.606,2018/3/12 下午 05:38:14,10,70,600051
5712-YD,90,0,45,120.3977,23.6059,2018/3/12 下午 05:39:23,195,60,600051
1473-QH,90,0,266,120.4564,23.6022,2018/3/12 下午 05:40:14,63,50,600051
1473-QH,91,0,93,120.4567,23.6022,2018/3/12 下午 05:41:00,10,50,600051
1473-QH,90,0,93,120.4567,23.6021,2018/3/12 下午 05:41:14,11,50,600051
1473-QH,90,0,93,120.4568,23.6021,2018/3/12 下午 05:41:44,10,50,600051
5712-YD,90,0,87,120.4103,23.6074,2018/3/12 下午 05:42:24,41,60,600051
1473-QH,91,0,93,120.4567,23.6021,2018/3/12 下午 05:42:53,,50,600051
1473-QH,91,0,309,120.4567,23.6021,2018/3/12 下午 05:43:28,0,50,600051
1473-QH,90,0,309,120.4567,23.6021,2018/3/12 下午 05:43:51,0,50,600051
1473-QH,90,0,309,120.4567,23.6021,2018/3/12 下午 05:44:21,0,50,600051
5712-YD,90,0,138,120.447,23.6043,2018/3/12 下午 05:47:24,166,70,600051
5712-YD,91,0,71,120.4567,23.6021,2018/3/12 下午 05:51:02,15,50,600051
5712-YD,90,0,71,120.4567,23.6021,2018/3/12 下午 05:51:24,0,50,600051
5712-YD,90,0,71,120.4567,23.6021,2018/3/12 下午 05:51:55,0,50,600051
5712-YD,90,0,116,120.4566,23.6021,2018/3/12 下午 05:54:52,,50,600051
5712-YD,91,0,116,120.4566,23.6021,2018/3/12 下午 05:54:55,,50,600051
5712-YD,90,0,116,120.4566,23.602,2018/3/12 下午 05:55:22,15,50,600051
